version,table,ordinal,column,type,nullable,is_pk
v5.3,CONTRACTLOADSHED,35,QUANT60SECLOWERMANDATORY,"numeric(9,6)",1,0
v5.3,CONTRACTLOADSHED,36,PRICE60SECLOWERCONTRACT,"numeric(16,6)",1,0
v5.3,CONTRACTLOADSHED,37,QUANT60SECLOWERCONTRACT,"numeric(9,6)",1,0
v5.3,CONTRACTLOADSHED,38,AUTHORISEDBY,varchar(15),1,0
v5.3,CONTRACTLOADSHED,39,AUTHORISEDDATE,datetime,1,0
v5.3,CONTRACTLOADSHED,40,LASTCHANGED,datetime,1,0
v5.3,CONTRACTLOADSHED,41,DEFAULT_TESTINGPAYMENT_AMOUNT,"numeric(18,8)",1,0
v5.3,CONTRACTLOADSHED,42,SERVICE_START_DATE,datetime,1,0
v5.3,CONTRACTREACTIVEPOWER,1,CONTRACTID,varchar(10),0,1
v5.3,CONTRACTREACTIVEPOWER,2,VERSIONNO,"numeric(3,0)",0,1
v5.3,CONTRACTREACTIVEPOWER,3,STARTDATE,datetime,1,0
v5.3,CONTRACTREACTIVEPOWER,4,ENDDATE,datetime,1,0
v5.3,CONTRACTREACTIVEPOWER,5,PARTICIPANTID,varchar(10),1,0
v5.3,CONTRACTREACTIVEPOWER,6,DUID,varchar(10),1,0
v5.3,CONTRACTREACTIVEPOWER,7,SYNCCOMPENSATION,varchar(1),1,0
v5.3,CONTRACTREACTIVEPOWER,8,MVARAPRICE,"numeric(10,2)",1,0
v5.3,CONTRACTREACTIVEPOWER,9,MVAREPRICE,"numeric(10,2)",1,0
v5.3,CONTRACTREACTIVEPOWER,10,MVARGPRICE,"numeric(10,2)",1,0
v5.3,CONTRACTREACTIVEPOWER,11,CCPRICE,"numeric(10,2)",1,0
v5.3,CONTRACTREACTIVEPOWER,12,MTA,"numeric(10,2)",1,0
v5.3,CONTRACTREACTIVEPOWER,13,MTG,"numeric(10,2)",1,0
v5.3,CONTRACTREACTIVEPOWER,14,MMCA,"numeric(10,2)",1,0
v5.3,CONTRACTREACTIVEPOWER,15,MMCG,"numeric(10,2)",1,0
v5.3,CONTRACTREACTIVEPOWER,16,EU,"numeric(10,2)",1,0
v5.3,CONTRACTREACTIVEPOWER,17,PP,"numeric(10,2)",1,0
v5.3,CONTRACTREACTIVEPOWER,18,BS,"numeric(10,2)",1,0
v5.3,CONTRACTREACTIVEPOWER,19,AUTHORISEDBY,varchar(15),1,0
v5.3,CONTRACTREACTIVEPOWER,20,AUTHORISEDDATE,datetime,1,0
v5.3,CONTRACTREACTIVEPOWER,21,LASTCHANGED,datetime,1,0
v5.3,CONTRACTREACTIVEPOWER,22,DEFAULT_TESTINGPAYMENT_AMOUNT,"numeric(18,8)",1,0
v5.3,CONTRACTREACTIVEPOWER,23,SERVICE_START_DATE,datetime,1,0
v5.3,CONTRACTREACTIVEPOWER,24,AVAILABILITY_MWH_THRESHOLD,"numeric(18,8)",1,0
v5.3,CONTRACTREACTIVEPOWER,25,MVAR_THRESHOLD,"numeric(18,8)",1,0
v5.3,CONTRACTREACTIVEPOWER,26,REBATE_CAP,"numeric(18,8)",1,0
v5.3,CONTRACTREACTIVEPOWER,27,REBATE_AMOUNT_PER_MVAR,"numeric(18,8)",1,0
v5.3,CONTRACTREACTIVEPOWER,28,ISREBATEAPPLICABLE,"numeric(1,0)",1,0
v5.3,CONTRACTRESERVEFLAG,1,CONTRACTID,varchar(10),0,1
v5.3,CONTRACTRESERVEFLAG,2,VERSIONNO,"numeric(3,0)",0,1
v5.3,CONTRACTRESERVEFLAG,3,PERIODID,"numeric(3,0)",0,1
v5.3,CONTRACTRESERVEFLAG,4,RCF,char(1),1,0
v5.3,CONTRACTRESERVEFLAG,5,LASTCHANGED,datetime,1,0
v5.3,CONTRACTRESERVETHRESHOLD,1,CONTRACTID,varchar(10),0,1
v5.3,CONTRACTRESERVETHRESHOLD,2,VERSIONNO,"numeric(3,0)",0,1
v5.3,CONTRACTRESERVETHRESHOLD,3,CRA,"numeric(16,6)",1,0
v5.3,CONTRACTRESERVETHRESHOLD,4,CRE,"numeric(16,6)",1,0
v5.3,CONTRACTRESERVETHRESHOLD,5,CRU,"numeric(16,6)",1,0
v5.3,CONTRACTRESERVETHRESHOLD,6,CTA,"numeric(16,6)",1,0
v5.3,CONTRACTRESERVETHRESHOLD,7,CTE,"numeric(16,6)",1,0
v5.3,CONTRACTRESERVETHRESHOLD,8,CTU,"numeric(16,6)",1,0
v5.3,CONTRACTRESERVETHRESHOLD,9,AUTHORISEDBY,varchar(15),1,0
v5.3,CONTRACTRESERVETHRESHOLD,10,AUTHORISEDDATE,datetime,1,0
v5.3,CONTRACTRESERVETHRESHOLD,11,LASTCHANGED,datetime,1,0
v5.3,CONTRACTRESERVETRADER,1,CONTRACTID,varchar(10),0,1
v5.3,CONTRACTRESERVETRADER,2,DUID,varchar(10),1,0
v5.3,CONTRACTRESERVETRADER,3,STARTDATE,datetime,1,0
v5.3,CONTRACTRESERVETRADER,4,ENDDATE,datetime,1,0
v5.3,CONTRACTRESERVETRADER,5,STARTPERIOD,"numeric(3,0)",1,0
v5.3,CONTRACTRESERVETRADER,6,ENDPERIOD,"numeric(3,0)",1,0
v5.3,CONTRACTRESERVETRADER,7,DEREGISTRATIONDATE,datetime,1,0
v5.3,CONTRACTRESERVETRADER,8,DEREGISTRATIONPERIOD,"numeric(3,0)",1,0
v5.3,CONTRACTRESERVETRADER,9,PARTICIPANTID,varchar(10),1,0
v5.3,CONTRACTRESERVETRADER,10,LASTCHANGED,datetime,1,0
v5.3,CONTRACTRESERVETRADER,11,REGIONID,varchar(10),1,0
v5.3,CONTRACTRESTARTSERVICES,1,CONTRACTID,varchar(10),0,1
v5.3,CONTRACTRESTARTSERVICES,2,VERSIONNO,"numeric(3,0)",0,1
v5.3,CONTRACTRESTARTSERVICES,3,STARTDATE,datetime,1,0
v5.3,CONTRACTRESTARTSERVICES,4,ENDDATE,datetime,1,0
v5.3,CONTRACTRESTARTSERVICES,5,PARTICIPANTID,varchar(10),1,0
v5.3,CONTRACTRESTARTSERVICES,6,RESTARTTYPE,"numeric(1,0)",1,0
v5.3,CONTRACTRESTARTSERVICES,7,RCPRICE,"numeric(6,2)",1,0
v5.3,CONTRACTRESTARTSERVICES,8,TRIPTOHOUSELEVEL,"numeric(5,0)",1,0
v5.3,CONTRACTRESTARTSERVICES,9,AUTHORISEDBY,varchar(15),1,0
v5.3,CONTRACTRESTARTSERVICES,10,AUTHORISEDDATE,datetime,1,0
v5.3,CONTRACTRESTARTSERVICES,11,LASTCHANGED,datetime,1,0
v5.3,CONTRACTRESTARTSERVICES,12,DEFAULT_TESTINGPAYMENT_AMOUNT,"numeric(18,8)",1,0
v5.3,CONTRACTRESTARTSERVICES,13,SERVICE_START_DATE,datetime,1,0
v5.3,CONTRACTRESTARTUNITS,1,CONTRACTID,varchar(10),0,1
v5.3,CONTRACTRESTARTUNITS,2,VERSIONNO,"numeric(3,0)",0,1
v5.3,CONTRACTRESTARTUNITS,3,DUID,varchar(10),0,1
v5.3,CONTRACTRESTARTUNITS,4,LASTCHANGED,datetime,1,0
v5.3,CONTRACTRESTARTUNITS,5,AUTHORISEDBY,varchar(15),1,0
v5.3,CONTRACTRESTARTUNITS,6,AUTHORISEDDATE,datetime,1,0
v5.3,CONTRACTUNITLOADING,1,CONTRACTID,varchar(10),0,1
v5.3,CONTRACTUNITLOADING,2,VERSIONNO,"numeric(3,0)",0,1
v5.3,CONTRACTUNITLOADING,3,STARTDATE,datetime,1,0
v5.3,CONTRACTUNITLOADING,4,ENDDATE,datetime,1,0
v5.3,CONTRACTUNITLOADING,5,PARTICIPANTID,varchar(10),1,0
v5.3,CONTRACTUNITLOADING,6,DUID,varchar(10),1,0
v5.3,CONTRACTUNITLOADING,7,RPRICE,"numeric(10,2)",1,0
v5.3,CONTRACTUNITLOADING,8,SUPRICE,"numeric(10,2)",1,0
v5.3,CONTRACTUNITLOADING,9,CCPRICE,"numeric(10,2)",1,0
v5.3,CONTRACTUNITLOADING,10,ACR,"numeric(10,2)",1,0
v5.3,CONTRACTUNITLOADING,11,BS,"numeric(10,2)",1,0
v5.3,CONTRACTUNITLOADING,12,PP,"numeric(10,2)",1,0
v5.3,CONTRACTUNITLOADING,13,EU,"numeric(10,2)",1,0
v5.3,CONTRACTUNITLOADING,14,AUTHORISEDBY,varchar(15),1,0
v5.3,CONTRACTUNITLOADING,15,AUTHORISEDDATE,datetime,1,0
v5.3,CONTRACTUNITLOADING,16,LASTCHANGED,datetime,1,0
v5.3,CONTRACTUNITUNLOADING,1,CONTRACTID,varchar(10),0,1
v5.3,CONTRACTUNITUNLOADING,2,VERSIONNO,"numeric(3,0)",0,1
v5.3,CONTRACTUNITUNLOADING,3,STARTDATE,datetime,1,0
v5.3,CONTRACTUNITUNLOADING,4,ENDDATE,datetime,1,0
v5.3,CONTRACTUNITUNLOADING,5,PARTICIPANTID,varchar(10),1,0
v5.3,CONTRACTUNITUNLOADING,6,DUID,varchar(10),1,0
v5.3,CONTRACTUNITUNLOADING,7,RPRICE,"numeric(10,2)",1,0
v5.3,CONTRACTUNITUNLOADING,8,SUPRICE,"numeric(10,2)",1,0
v5.3,CONTRACTUNITUNLOADING,9,CCPRICE,"numeric(10,2)",1,0
v5.3,CONTRACTUNITUNLOADING,10,AUTHORISEDBY,varchar(15),1,0
v5.3,CONTRACTUNITUNLOADING,11,AUTHORISEDDATE,datetime,1,0
v5.3,CONTRACTUNITUNLOADING,12,LASTCHANGED,datetime,1,0
v5.3,DAYOFFER,1,SETTLEMENTDATE,datetime,0,1
v5.3,DAYOFFER,2,DUID,varchar(10),0,1
v5.3,DAYOFFER,3,VERSIONNO,"numeric(3,0)",0,1
v5.3,DAYOFFER,4,OFFERDATE,datetime,0,1
v5.3,DAYOFFER,5,SELFCOMMITFLAG,varchar(1),1,0
v5.3,DAYOFFER,6,DAILYENERGYCONSTRAINT,"numeric(12,6)",1,0
v5.3,DAYOFFER,7,ENTRYTYPE,varchar(20),1,0
v5.3,DAYOFFER,8,CONTINGENCYPRICE,"numeric(9,2)",1,0
v5.3,DAYOFFER,9,REBIDEXPLANATION,varchar(64),1,0
v5.3,DAYOFFER,10,BANDQUANTISATIONID,"numeric(2,0)",1,0
v5.3,DAYOFFER,11,PRICEBAND1,"numeric(9,2)",1,0
v5.3,DAYOFFER,12,PRICEBAND2,"numeric(9,2)",1,0
v5.3,DAYOFFER,13,PRICEBAND3,"numeric(9,2)",1,0
v5.3,DAYOFFER,14,PRICEBAND4,"numeric(9,2)",1,0
v5.3,DAYOFFER,15,PRICEBAND5,"numeric(9,2)",1,0
v5.3,DAYOFFER,16,PRICEBAND6,"numeric(9,2)",1,0
v5.3,DAYOFFER,17,PRICEBAND7,"numeric(9,2)",1,0
v5.3,DAYOFFER,18,PRICEBAND8,"numeric(9,2)",1,0
v5.3,DAYOFFER,19,PRICEBAND9,"numeric(9,2)",1,0
v5.3,DAYOFFER,20,PRICEBAND10,"numeric(9,2)",1,0
v5.3,DAYOFFER,21,MAXRAMPUP,"numeric(9,2)",1,0
v5.3,DAYOFFER,22,MAXRAMPDOWN,"numeric(9,2)",1,0
v5.3,DAYOFFER,23,MINIMUMLOAD,"numeric(6,0)",1,0
v5.3,DAYOFFER,24,T1,"numeric(6,0)",1,0
v5.3,DAYOFFER,25,T2,"numeric(6,0)",1,0
v5.3,DAYOFFER,26,T3,"numeric(6,0)",1,0
v5.3,DAYOFFER,27,T4,"numeric(6,0)",1,0
v5.3,DAYOFFER,28,NORMALSTATUS,varchar(3),1,0
v5.3,DAYOFFER,29,LASTCHANGED,datetime,1,0
v5.3,DAYOFFER,30,MR_FACTOR,"numeric(16,6)",1,0
v5.3,DAYOFFER_D,1,SETTLEMENTDATE,datetime,0,1
v5.3,DAYOFFER_D,2,DUID,varchar(10),0,1
v5.3,DAYOFFER_D,3,VERSIONNO,"numeric(3,0)",0,1
v5.3,DAYOFFER_D,4,OFFERDATE,datetime,0,1
v5.3,DAYOFFER_D,5,SELFCOMMITFLAG,varchar(1),1,0
v5.3,DAYOFFER_D,6,DAILYENERGYCONSTRAINT,"numeric(12,6)",1,0
v5.3,DAYOFFER_D,7,ENTRYTYPE,varchar(20),1,0
v5.3,DAYOFFER_D,8,CONTINGENCYPRICE,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,9,REBIDEXPLANATION,varchar(64),1,0
v5.3,DAYOFFER_D,10,BANDQUANTISATIONID,"numeric(2,0)",1,0
v5.3,DAYOFFER_D,11,PRICEBAND1,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,12,PRICEBAND2,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,13,PRICEBAND3,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,14,PRICEBAND4,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,15,PRICEBAND5,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,16,PRICEBAND6,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,17,PRICEBAND7,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,18,PRICEBAND8,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,19,PRICEBAND9,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,20,PRICEBAND10,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,21,MAXRAMPUP,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,22,MAXRAMPDOWN,"numeric(9,2)",1,0
v5.3,DAYOFFER_D,23,MINIMUMLOAD,"numeric(6,0)",1,0
v5.3,DAYOFFER_D,24,T1,"numeric(6,0)",1,0
v5.3,DAYOFFER_D,25,T2,"numeric(6,0)",1,0
v5.3,DAYOFFER_D,26,T3,"numeric(6,0)",1,0
v5.3,DAYOFFER_D,27,T4,"numeric(6,0)",1,0
v5.3,DAYOFFER_D,28,NORMALSTATUS,varchar(3),1,0
v5.3,DAYOFFER_D,29,LASTCHANGED,datetime,1,0
v5.3,DAYOFFER_D,30,MR_FACTOR,"numeric(6,0)",1,0
v5.3,DAYTRACK,1,SETTLEMENTDATE,datetime,0,1
v5.3,DAYTRACK,2,REGIONID,varchar(10),1,0
v5.3,DAYTRACK,3,EXANTERUNSTATUS,varchar(15),1,0
v5.3,DAYTRACK,4,EXANTERUNNO,"numeric(3,0)",1,0
v5.3,DAYTRACK,5,EXPOSTRUNSTATUS,varchar(15),1,0
v5.3,DAYTRACK,6,EXPOSTRUNNO,"numeric(3,0)",0,1
v5.3,DAYTRACK,7,LASTCHANGED,datetime,1,0
v5.3,DAYTRACK,8,SETTLEMENTINTERVALLENGTH,"numeric(3,0)",1,0
v5.3,DEFAULTDAYOFFER,1,SETTLEMENTDATE,datetime,0,1
v5.3,DEFAULTDAYOFFER,2,DUID,varchar(10),0,1
v5.3,DEFAULTDAYOFFER,3,VERSIONNO,"numeric(3,0)",0,1
v5.3,DEFAULTDAYOFFER,4,SELFCOMMITFLAG,varchar(1),1,0
v5.3,DEFAULTDAYOFFER,5,DAILYENERGYCONSTRAINT,"numeric(12,6)",1,0
v5.3,DEFAULTDAYOFFER,6,ENTRYTYPE,varchar(20),1,0
v5.3,DEFAULTDAYOFFER,7,CONTINGENCYPRICE,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,8,REBIDEXPLANATION,varchar(64),1,0
v5.3,DEFAULTDAYOFFER,9,BANDQUANTISATIONID,"numeric(2,0)",1,0
v5.3,DEFAULTDAYOFFER,10,PRICEBAND1,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,11,PRICEBAND2,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,12,PRICEBAND3,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,13,PRICEBAND4,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,14,PRICEBAND5,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,15,PRICEBAND6,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,16,PRICEBAND7,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,17,PRICEBAND8,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,18,PRICEBAND9,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,19,PRICEBAND10,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,20,MAXRAMPUP,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,21,MAXRAMPDOWN,"numeric(9,2)",1,0
v5.3,DEFAULTDAYOFFER,22,MINIMUMLOAD,"numeric(6,0)",1,0
v5.3,DEFAULTDAYOFFER,23,T1,"numeric(6,0)",1,0
v5.3,DEFAULTDAYOFFER,24,T2,"numeric(6,0)",1,0
v5.3,DEFAULTDAYOFFER,25,T3,"numeric(6,0)",1,0
v5.3,DEFAULTDAYOFFER,26,T4,"numeric(6,0)",1,0
v5.3,DEFAULTDAYOFFER,27,LASTCHANGED,datetime,1,0
v5.3,DEFAULTOFFERTRK,1,DUID,varchar(10),0,1
v5.3,DEFAULTOFFERTRK,2,EFFECTIVEDATE,datetime,0,1
v5.3,DEFAULTOFFERTRK,3,VERSIONNO,"numeric(3,0)",0,1
v5.3,DEFAULTOFFERTRK,4,FILENAME,varchar(40),1,0
v5.3,DEFAULTOFFERTRK,5,AUTHORISEDBY,varchar(15),1,0
v5.3,DEFAULTOFFERTRK,6,AUTHORISEDDATE,datetime,1,0
v5.3,DEFAULTOFFERTRK,7,LASTCHANGED,datetime,1,0
v5.3,DEFAULTPEROFFER,1,SETTLEMENTDATE,datetime,0,1
v5.3,DEFAULTPEROFFER,2,DUID,varchar(10),0,1
v5.3,DEFAULTPEROFFER,3,PERIODID,"numeric(3,0)",0,1
v5.3,DEFAULTPEROFFER,4,VERSIONNO,"numeric(3,0)",0,1
v5.3,DEFAULTPEROFFER,5,SELFDISPATCH,"numeric(9,6)",1,0
v5.3,DEFAULTPEROFFER,6,MAXAVAIL,"numeric(12,6)",1,0
v5.3,DEFAULTPEROFFER,7,FIXEDLOAD,"numeric(9,6)",1,0
v5.3,DEFAULTPEROFFER,8,ROCUP,"numeric(6,0)",1,0
v5.3,DEFAULTPEROFFER,9,ROCDOWN,"numeric(6,0)",1,0
v5.3,DEFAULTPEROFFER,10,LASTCHANGED,datetime,1,0
v5.3,DEFAULTPEROFFER,11,BANDAVAIL1,"numeric(6,0)",1,0
v5.3,DEFAULTPEROFFER,12,BANDAVAIL2,"numeric(6,0)",1,0
v5.3,DEFAULTPEROFFER,13,BANDAVAIL3,"numeric(6,0)",1,0
v5.3,DEFAULTPEROFFER,14,BANDAVAIL4,"numeric(6,0)",1,0
v5.3,DEFAULTPEROFFER,15,BANDAVAIL5,"numeric(6,0)",1,0
v5.3,DEFAULTPEROFFER,16,BANDAVAIL6,"numeric(6,0)",1,0
v5.3,DEFAULTPEROFFER,17,BANDAVAIL7,"numeric(6,0)",1,0
v5.3,DEFAULTPEROFFER,18,BANDAVAIL8,"numeric(6,0)",1,0
v5.3,DEFAULTPEROFFER,19,BANDAVAIL9,"numeric(6,0)",1,0
v5.3,DEFAULTPEROFFER,20,BANDAVAIL10,"numeric(6,0)",1,0
v5.3,DEFAULTPEROFFER,21,PASAAVAILABILITY,"numeric(12,0)",1,0
v5.3,DELTAMW,1,SETTLEMENTDATE,datetime,0,1
v5.3,DELTAMW,2,VERSIONNO,"numeric(3,0)",0,1
v5.3,DELTAMW,3,REGIONID,varchar(10),0,1
v5.3,DELTAMW,4,PERIODID,"numeric(2,0)",0,1
v5.3,DELTAMW,5,DELTAMW,"numeric(6,0)",1,0
v5.3,DELTAMW,6,LOWER5MIN,"numeric(6,0)",1,0
v5.3,DELTAMW,7,LOWER60SEC,"numeric(6,0)",1,0
v5.3,DELTAMW,8,LOWER6SEC,"numeric(6,0)",1,0
v5.3,DELTAMW,9,RAISE5MIN,"numeric(6,0)",1,0
v5.3,DELTAMW,10,RAISE60SEC,"numeric(6,0)",1,0
v5.3,DELTAMW,11,RAISE6SEC,"numeric(6,0)",1,0
v5.3,DELTAMW,12,LASTCHANGED,datetime,1,0
v5.3,DELTAMW,13,RAISEREG,"numeric(6,0)",1,0
v5.3,DELTAMW,14,LOWERREG,"numeric(6,0)",1,0
v5.3,DEMANDOPERATIONALACTUAL,1,INTERVAL_DATETIME,datetime,0,1
v5.3,DEMANDOPERATIONALACTUAL,2,REGIONID,varchar(20),0,1
v5.3,DEMANDOPERATIONALACTUAL,3,OPERATIONAL_DEMAND,"numeric(10,0)",1,0
v5.3,DEMANDOPERATIONALACTUAL,4,LASTCHANGED,datetime,1,0
v5.3,DEMANDOPERATIONALACTUAL,5,OPERATIONAL_DEMAND_ADJUSTMENT,"numeric(10,0)",1,0
v5.3,DEMANDOPERATIONALACTUAL,6,WDR_ESTIMATE,numeric(10),1,0
v5.3,DEMANDOPERATIONALFORECAST,1,INTERVAL_DATETIME,datetime,0,1
v5.3,DEMANDOPERATIONALFORECAST,2,REGIONID,varchar(20),0,1
v5.3,DEMANDOPERATIONALFORECAST,3,LOAD_DATE,datetime,1,0
v5.3,DEMANDOPERATIONALFORECAST,4,OPERATIONAL_DEMAND_POE10,"numeric(15,2)",1,0
v5.3,DEMANDOPERATIONALFORECAST,5,OPERATIONAL_DEMAND_POE50,"numeric(15,2)",1,0
v5.3,DEMANDOPERATIONALFORECAST,6,OPERATIONAL_DEMAND_POE90,"numeric(15,2)",1,0
v5.3,DEMANDOPERATIONALFORECAST,7,LASTCHANGED,datetime,1,0
v5.3,DISPATCHABLEUNIT,1,DUID,varchar(10),0,1
v5.3,DISPATCHABLEUNIT,2,DUNAME,varchar(20),1,0
v5.3,DISPATCHABLEUNIT,3,UNITTYPE,varchar(20),1,0
v5.3,DISPATCHABLEUNIT,4,LASTCHANGED,datetime,1,0
v5.3,DISPATCHBIDTRK,1,SETTLEMENTDATE,datetime,0,1
v5.3,DISPATCHBIDTRK,2,RUNNO,"numeric(3,0)",0,1
v5.3,DISPATCHBIDTRK,3,OFFEREFFECTIVEDATE,datetime,0,1
v5.3,DISPATCHBIDTRK,4,OFFERVERSIONNO,"numeric(3,0)",0,1
v5.3,DISPATCHBIDTRK,5,DUID,varchar(10),0,1
v5.3,DISPATCHBIDTRK,6,BIDTYPE,varchar(10),1,0
v5.3,DISPATCHBIDTRK,7,LASTCHANGED,datetime,1,0
v5.3,DISPATCHBLOCKEDCONSTRAINT,1,SETTLEMENTDATE,datetime,0,1
v5.3,DISPATCHBLOCKEDCONSTRAINT,2,RUNNO,"numeric(3,0)",0,1
v5.3,DISPATCHBLOCKEDCONSTRAINT,3,CONSTRAINTID,varchar(20),0,1
v5.3,DISPATCHCASESOLUTION,1,SETTLEMENTDATE,datetime,0,1
v5.3,DISPATCHCASESOLUTION,2,RUNNO,"numeric(3,0)",0,1
v5.3,DISPATCHCASESOLUTION,3,INTERVENTION,"numeric(2,0)",0,0
v5.3,DISPATCHCASESOLUTION,4,CASESUBTYPE,varchar(3),1,0
v5.3,DISPATCHCASESOLUTION,5,SOLUTIONSTATUS,"numeric(2,0)",1,0
v5.3,DISPATCHCASESOLUTION,6,SPDVERSION,varchar(20),1,0
v5.3,DISPATCHCASESOLUTION,7,NONPHYSICALLOSSES,"numeric(1,0)",1,0
v5.3,DISPATCHCASESOLUTION,8,TOTALOBJECTIVE,"numeric(27,10)",1,0
v5.3,DISPATCHCASESOLUTION,9,TOTALAREAGENVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION,10,TOTALINTERCONNECTORVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION,11,TOTALGENERICVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION,12,TOTALRAMPRATEVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION,13,TOTALUNITMWCAPACITYVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION,14,TOTAL5MINVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION,15,TOTALREGVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION,16,TOTAL6SECVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION,17,TOTAL60SECVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION,18,TOTALASPROFILEVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION,19,TOTALFASTSTARTVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION,20,TOTALENERGYOFFERVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION,21,LASTCHANGED,datetime,1,0
v5.3,DISPATCHCASESOLUTION,22,SWITCHRUNINITIALSTATUS,"numeric(1,0)",1,0
v5.3,DISPATCHCASESOLUTION,23,SWITCHRUNBESTSTATUS,"numeric(1,0)",1,0
v5.3,DISPATCHCASESOLUTION,24,SWITCHRUNBESTSTATUS_INT,"numeric(1,0)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,1,SETTLEMENTDATE,datetime,0,1
v5.3,DISPATCHCASESOLUTION_BNC,2,RUNNO,"numeric(3,0)",0,1
v5.3,DISPATCHCASESOLUTION_BNC,3,INTERVENTION,"numeric(2,0)",0,1
v5.3,DISPATCHCASESOLUTION_BNC,4,CASESUBTYPE,varchar(3),1,0
v5.3,DISPATCHCASESOLUTION_BNC,5,SOLUTIONSTATUS,"numeric(2,0)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,6,SPDVERSION,"numeric(10,3)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,7,STARTPERIOD,varchar(20),1,0
v5.3,DISPATCHCASESOLUTION_BNC,8,NONPHYSICALLOSSES,"numeric(1,0)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,9,TOTALOBJECTIVE,"numeric(27,10)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,10,TOTALAREAGENVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,11,TOTALINTERCONNECTORVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,12,TOTALGENERICVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,13,TOTALRAMPRATEVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,14,TOTALUNITMWCAPACITYVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,15,TOTAL5MINVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,16,TOTALREGVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,17,TOTAL6SECVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,18,TOTAL60SECVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,19,TOTALENERGYCONSTRVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,20,TOTALENERGYOFFERVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,21,TOTALASPROFILEVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,22,TOTALFASTSTARTVIOLATION,"numeric(15,5)",1,0
v5.3,DISPATCHCASESOLUTION_BNC,23,LASTCHANGED,datetime,1,0
v5.3,DISPATCHCASE_OCD,1,SETTLEMENTDATE,datetime,0,1
v5.3,DISPATCHCASE_OCD,2,RUNNO,"numeric(3,0)",0,1
v5.3,DISPATCHCASE_OCD,3,LASTCHANGED,datetime,1,0
v5.3,DISPATCHCONSTRAINT,1,SETTLEMENTDATE,datetime,0,1
