repo,retention_tier,intra_repo_id,path_template_labeled,path_template,filename_template,filename_regex,sample_filename,anomaly,file_count_snapshot,first_seen_snapshot,last_seen_snapshot
MMSDM,MYSQL,MNSP_BIDOFFERPERIOD,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MNSP_BIDOFFERPERIOD#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MNSP_BIDOFFERPERIOD\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MNSP_BIDOFFERPERIOD#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MNSP_DAYOFFER,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MNSP_DAYOFFER#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MNSP_DAYOFFER\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MNSP_DAYOFFER#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MNSP_INTERCONNECTOR,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MNSP_INTERCONNECTOR#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MNSP_INTERCONNECTOR\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MNSP_INTERCONNECTOR#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MNSP_PARTICIPANT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MNSP_PARTICIPANT#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MNSP_PARTICIPANT\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MNSP_PARTICIPANT#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_CASERESULT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_CASERESULT#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_CASERESULT\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_CASERESULT#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_CONSTRAINTRESULT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_CONSTRAINTRESULT#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_CONSTRAINTRESULT\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_CONSTRAINTRESULT#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_CONSTRAINTSUMMARY,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_CONSTRAINTSUMMARY#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_CONSTRAINTSUMMARY\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_CONSTRAINTSUMMARY#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_DUIDAVAILABILITY,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_DUIDAVAILABILITY#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_DUIDAVAILABILITY\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_DUIDAVAILABILITY#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_INTERCONNECTORRESULT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_INTERCONNECTORRESULT#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_INTERCONNECTORRESULT\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_INTERCONNECTORRESULT#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_LOLPRESULT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_LOLPRESULT#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_LOLPRESULT\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_LOLPRESULT#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_REGIONAVAILABILITY,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_REGIONAVAILABILITY#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_REGIONAVAILABILITY\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_REGIONAVAILABILITY#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_REGIONAVAIL_TRK,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_REGIONAVAIL_TRK#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_REGIONAVAIL_TRK\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_REGIONAVAIL_TRK#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_REGIONITERATION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_REGIONITERATION#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_REGIONITERATION\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_REGIONITERATION#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_REGIONRESULT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_REGIONRESULT#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_REGIONRESULT\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_REGIONRESULT#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_REGIONSUMMARY,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_REGIONSUMMARY#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_REGIONSUMMARY\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_REGIONSUMMARY#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_RESERVELIMIT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_RESERVELIMIT#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_RESERVELIMIT\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_RESERVELIMIT#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_RESERVELIMIT_REGION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_RESERVELIMIT_REGION#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_RESERVELIMIT_REGION\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_RESERVELIMIT_REGION#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,MTPASA_RESERVELIMIT_SET,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#MTPASA_RESERVELIMIT_SET#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#MTPASA_RESERVELIMIT_SET\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#MTPASA_RESERVELIMIT_SET#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,NEGATIVE_RESIDUE,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#NEGATIVE_RESIDUE#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#NEGATIVE_RESIDUE\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#NEGATIVE_RESIDUE#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,NETWORK_EQUIPMENTDETAIL,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#NETWORK_EQUIPMENTDETAIL#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#NETWORK_EQUIPMENTDETAIL\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#NETWORK_EQUIPMENTDETAIL#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,NETWORK_OUTAGECONSTRAINTSET,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#NETWORK_OUTAGECONSTRAINTSET#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#NETWORK_OUTAGECONSTRAINTSET\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#NETWORK_OUTAGECONSTRAINTSET#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,NETWORK_OUTAGEDETAIL,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#NETWORK_OUTAGEDETAIL#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#NETWORK_OUTAGEDETAIL\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#NETWORK_OUTAGEDETAIL#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,NETWORK_OUTAGESTATUSCODE,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#NETWORK_OUTAGESTATUSCODE#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#NETWORK_OUTAGESTATUSCODE\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#NETWORK_OUTAGESTATUSCODE#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,NETWORK_RATING,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#NETWORK_RATING#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#NETWORK_RATING\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#NETWORK_RATING#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,NETWORK_STATICRATING,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#NETWORK_STATICRATING#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#NETWORK_STATICRATING\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#NETWORK_STATICRATING#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,NETWORK_SUBSTATIONDETAIL,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#NETWORK_SUBSTATIONDETAIL#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#NETWORK_SUBSTATIONDETAIL\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#NETWORK_SUBSTATIONDETAIL#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,OVERRIDERRP,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#OVERRIDERRP#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#OVERRIDERRP\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#OVERRIDERRP#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,P5MIN_BLOCKEDCONSTRAINT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#P{d1}MIN_BLOCKEDCONSTRAINT#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#P\d{1}MIN_BLOCKEDCONSTRAINT\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#P5MIN_BLOCKEDCONSTRAINT#FILE01#202409.sql,,10,2024-10-08T14:53:00,2026-04-08T11:16:00
MMSDM,MYSQL,P5MIN_CASESOLUTION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#P{d1}MIN_CASESOLUTION#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#P\d{1}MIN_CASESOLUTION\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#P5MIN_CASESOLUTION#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,P5MIN_CONSTRAINTSOLUTION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#P{d1}MIN_CONSTRAINTSOLUTION#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#P\d{1}MIN_CONSTRAINTSOLUTION\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#P5MIN_CONSTRAINTSOLUTION#FILE01#202408.sql,,57,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,P5MIN_FCAS_REQ_CONSTRAINT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#P{d1}MIN_FCAS_REQ_CONSTRAINT#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#P\d{1}MIN_FCAS_REQ_CONSTRAINT\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#P5MIN_FCAS_REQ_CONSTRAINT#FILE01#202412.sql,,184,2025-01-10T21:35:00,2026-04-08T11:16:00
MMSDM,MYSQL,P5MIN_FCAS_REQ_RUN,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#P{d1}MIN_FCAS_REQ_RUN#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#P\d{1}MIN_FCAS_REQ_RUN\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#P5MIN_FCAS_REQ_RUN#FILE01#202412.sql,,15,2025-01-10T21:35:00,2026-04-08T11:16:00
MMSDM,MYSQL,P5MIN_INTERCONNECTORSOLN,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#P{d1}MIN_INTERCONNECTORSOLN#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#P\d{1}MIN_INTERCONNECTORSOLN\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#P5MIN_INTERCONNECTORSOLN#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,P5MIN_INTERSENSITIVITIES,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#P{d1}MIN_INTERSENSITIVITIES#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#P\d{1}MIN_INTERSENSITIVITIES\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#P5MIN_INTERSENSITIVITIES#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,P5MIN_LOCAL_PRICE,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#P{d1}MIN_LOCAL_PRICE#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#P\d{1}MIN_LOCAL_PRICE\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#P5MIN_LOCAL_PRICE#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,P5MIN_PRICESENSITIVITIES,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#P{d1}MIN_PRICESENSITIVITIES#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#P\d{1}MIN_PRICESENSITIVITIES\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#P5MIN_PRICESENSITIVITIES#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,P5MIN_REGIONSOLUTION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#P{d1}MIN_REGIONSOLUTION#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#P\d{1}MIN_REGIONSOLUTION\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#P5MIN_REGIONSOLUTION#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,P5MIN_SCENARIODEMAND,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#P{d1}MIN_SCENARIODEMAND#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#P\d{1}MIN_SCENARIODEMAND\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#P5MIN_SCENARIODEMAND#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
MMSDM,MYSQL,P5MIN_SCENARIODEMANDTRK,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/MYSQL/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/MYSQL/,PUBLIC_ARCHIVE#P{d1}MIN_SCENARIODEMANDTRK#FILE{d2}#{yearmonth}.sql,PUBLIC_ARCHIVE\#P\d{1}MIN_SCENARIODEMANDTRK\#FILE\d{2}\#\d{6}\.sql,PUBLIC_ARCHIVE#P5MIN_SCENARIODEMANDTRK#FILE01#202408.sql,,19,2024-09-13T16:42:00,2026-04-08T11:16:00
